movie_id;movie_name;year;votes_kp;votes_imdb;votes_filmCritics;votes_await;rating_kp;rating_imdb;rating_filmCritics;movieLength;ageRating;ratingMpaa;type;genres;countries;fees_usa;videos_trailers_number;budget;actor_metric;writer_metric;director_metric;Special_effects;Production
1045291;Детектив Ди: Четыре Небесных Царя;2018;4931.0;2937.0;10.0;67.0;6.98;6.3;5.4;132.0;18.0;undefined;movie;['фэнтези', 'боевик', 'детектив', 'приключения'];['Китай', 'Гонконг'];262963;0.0;;345099.4720409944;57478.2190386734;100851.52501457768;[];[]
888051;Годзилла: Возрождение;2016;4928.0;29814.0;73.0;544.0;5.874;6.8;6.7;120.0;;undefined;movie;['ужасы', 'фантастика', 'боевик', 'драма'];['Япония'];1918403;2.0;;339896.33123187744;;67498.34625959094;[];[]
464066;Столик №19;2016;4927.0;29958.0;120.0;609.0;5.939;5.8;4.6;87.0;16.0;pg13;movie;['драма', 'мелодрама', 'комедия'];['США'];3614896;3.0;5000000.0;19221811.27605936;562181.4437013067;;[];[]
221368;Атлант расправил плечи;2011;4921.0;14051.0;51.0;1341.0;5.63;5.6;3.8;97.0;12.0;pg13;movie;['фантастика', 'драма', 'детектив'];['США'];4627375;1.0;15000000.0;1549750.9365912997;;;[];[]
5527;Доктор «Т» и его женщины;2000;4915.0;19968.0;108.0;;5.683;4.7;5.9;122.0;18.0;r;movie;['драма', 'мелодрама', 'комедия'];['США', 'Германия'];13113041;0.0;23000000.0;2728424.389328745;;76339.31048363887;['Digiscope'];[]
103303;Время прощания;2005;4905.0;9108.0;55.0;;7.136;7.1;6.6;85.0;18.0;undefined;movie;['драма'];['Франция'];117686;2.0;;121191.09610031031;123970.50661734684;138779.2095497525;[];['Canal+[France]', 'Studio Canal']
102375;Санта Клаус 3;2006;4902.0;40475.0;66.0;;5.773;4.8;3.8;88.0;12.0;g;movie;['фэнтези', 'комедия', 'приключения', 'семейный'];['США'];84500122;2.0;12000000.0;3641917.591293328;537428.1681148744;63493.02891095831;['Proof'];[]
256219;Мольер;2007;4901.0;6453.0;89.0;;7.403;7.1;6.5;120.0;12.0;pg13;movie;['комедия', 'биография'];['Франция'];635733;1.0;21920000.0;298993.4377530347;14694.437349756148;;['Digiscope'];['Canal+[France]']
47191;Неотразимая Марта;2001;4897.0;8409.0;85.0;;7.209;7.2;7.1;109.0;12.0;pg;movie;['драма', 'мелодрама', 'комедия'];['Германия', 'Италия', 'Австрия', 'Швейцария'];4160475;1.0;;144411.41640908594;;;[];[]
850;Песни со второго этажа;2000;4888.0;19710.0;35.0;;7.095;7.5;7.5;98.0;16.0;undefined;movie;['драма', 'комедия'];['Швеция', 'Норвегия', 'Дания', 'Франция'];80334;1.0;;;387.4241220892876;387.4241220892876;[];['Canal+[France]']
571969;Прощай, моя королева;2012;4887.0;8910.0;85.0;508.0;5.837;6.2;7.3;100.0;16.0;r;movie;['драма', 'мелодрама', 'история'];['Франция', 'Испания'];1597998;1.0;9675000.0;7157897.857997059;11103.38101626662;;['Asylum VFX'];['Canal+[France]', 'Ciné']
427181;Сексоголик;2009;4876.0;16760.0;100.0;172.0;6.161;6.3;6.8;86.0;16.0;r;movie;['драма', 'мелодрама', 'комедия'];['США'];4360548;1.0;15000000.0;6777567.468867765;981239.9571765404;24642.41112840885;[];['Millennium Films']
978109;Злейший человек в Техасе;2017;4870.0;289.0;;1.0;6.982;5.9;;105.0;16.0;undefined;movie;['драма', 'биография', 'история'];['США'];8850;1.0;;1859262.9731653857;;;[];[]
41931;Жестокий ручей;2004;4863.0;32752.0;124.0;;7.023;7.2;7.3;87.0;16.0;r;movie;['драма', 'криминал'];['США'];603951;1.0;500000.0;1279709.5646179293;;;[];[]
636156;Примесь;2013;4857.0;34318.0;148.0;247.0;6.352;6.5;8.0;96.0;18.0;undefined;movie;['драма', 'мелодрама', 'фантастика'];['США'];444098;1.0;50000.0;169972.44243621902;167213.92051936142;167213.92051936142;[];[]
683191;Погнали!;2013;4843.0;24768.0;146.0;2507.0;5.025;4.4;3.0;90.0;16.0;pg13;movie;['боевик', 'триллер'];['США', 'Болгария'];10501938;3.0;18000000.0;8735244.061556427;;51502.78428480717;[];[]
566138;Мой самый страшный кошмар;2011;4843.0;3099.0;12.0;21.0;6.426;6.0;6.0;99.0;16.0;undefined;movie;['мелодрама', 'комедия'];['Франция', 'Бельгия'];21952;1.0;15567999.999999998;851372.7310831001;198694.8995205687;112520.6482224469;[];['Canal+[France]', 'Ciné']
271891;Полупрофессионал;2008;4835.0;84382.0;161.0;;5.952;5.8;4.6;94.0;16.0;r;movie;['комедия', 'спорт'];['США'];33479698;2.0;55000000.0;8360390.917644586;;;[];['New Line Cinema']
20104;Джерри;2002;4830.0;19274.0;100.0;;6.597;6.0;6.2;103.0;16.0;r;movie;['драма', 'детектив', 'приключения'];['США', 'Аргентина'];254683;1.0;3500000.0;3422574.2467988683;966310.7593361664;1121210.5761357865;[];[]
462336;Смерть супергероя;2011;4830.0;3640.0;11.0;1144.0;7.337;7.0;6.7;93.0;16.0;undefined;cartoon;['драма', 'мультфильм'];['Германия', 'Ирландия'];607;2.0;5282000.0;2859849.642277272;8539.541355407271;24913.671342227582;[];[]
79929;Никто не узнает;2004;4815.0;29496.0;94.0;;7.577;8.0;8.0;141.0;12.0;pg13;movie;['драма'];['Япония'];684118;1.0;;2637.5874442689405;;;[];['Silver Pictures']
464607;Сельма;2014;4813.0;93398.0;315.0;2189.0;6.751;7.5;8.5;128.0;;pg13;movie;['драма', 'биография', 'история'];['Великобритания', 'Франция', 'США'];52076908;1.0;20000000.0;22203683.289061755;;;['Industrial Light & Magic (ILM)'];[]
215682;Единственный живой парень в Нью-Йорке;2017;4806.0;16035.0;91.0;3843.0;6.563;6.3;4.7;89.0;;r;movie;['драма'];['США'];624332;2.0;;24979752.62804368;2926140.230711256;5887128.491278064;[];[]
844021;Брат Баджранги;2015;4800.0;92159.0;17.0;56.0;8.148;8.1;6.3;163.0;;undefined;movie;['драма', 'комедия', 'боевик'];['Индия'];8178001;1.0;13000000.0;2272387.5439977865;;;[];[]
391751;Предатель;2008;4797.0;58501.0;170.0;;6.684;6.9;6.2;114.0;16.0;pg13;movie;['боевик', 'триллер', 'драма', 'криминал'];['США'];23530831;1.0;22000000.0;6819143.475109156;934021.7361501952;;[];[]
565923;Берни;2011;4790.0;61807.0;172.0;1121.0;6.389;6.8;7.4;100.0;12.0;pg13;movie;['драма', 'комедия', 'криминал', 'биография'];['США'];9206470;1.0;5000000.0;8143673.318726623;946363.844316449;1685043.604952724;[];[]
9434;Взмах крыльев мотылька;2000;4779.0;3925.0;36.0;;6.963;6.7;6.0;90.0;12.0;r;movie;['драма', 'мелодрама', 'комедия'];['Франция'];251444;1.0;;;;;[];['Canal+[France]', 'Centre National de la Cinématographie (CNC)']
937448;Цирк уродов;2017;4777.0;4414.0;43.0;411.0;6.888;6.5;5.7;91.0;;undefined;movie;['драма', 'комедия'];['США', 'Великобритания', 'Швеция'];19696;2.0;;8015816.445699358;39867.5065365282;;[];[]
7434;Верхом на пуле;2004;4770.0;10316.0;22.0;;6.239;5.2;4.1;98.0;16.0;r;movie;['ужасы', 'триллер'];['США', 'Германия', 'Канада'];134711;1.0;5000000.0;1782494.039261167;2305554.522425321;12372.59313272483;[];[]
424038;В пути;2009;4744.0;54429.0;192.0;252.0;6.901;7.0;6.6;98.0;16.0;r;movie;['драма', 'мелодрама', 'комедия', 'приключения'];['США', 'Великобритания'];9451946;2.0;17000000.0;13747435.175238105;;2583719.5885598;['Mr. X Inc.'];[]
41954;Читай по губам;2001;4729.0;16072.0;96.0;;7.078;7.3;7.8;115.0;16.0;r;movie;['триллер', 'драма', 'мелодрама', 'криминал'];['Франция'];1471911;1.0;8820000.0;285472.4754903258;680.7571285848255;;[];['Canal+[France]', 'Centre National de la Cinématographie (CNC)', 'Silver Pictures']
1256216;Извините, мы вас не застали;2019;4719.0;24501.0;159.0;378.0;6.955;7.6;7.8;101.0;16.0;undefined;movie;['драма'];['Великобритания', 'Франция', 'Бельгия'];28273;3.0;;;644866.0253841695;608670.3512501062;[];['Canal+[France]', 'Ciné']
930152;Операция «Хромит»;2016;4719.0;5931.0;20.0;177.0;5.946;6.2;5.0;110.0;18.0;undefined;movie;['военный', 'боевик', 'история', 'драма'];['Корея Южная'];1023348;2.0;12620000.0;16791358.47021554;55984.63341698294;61601.00024896157;[];[]
103366;Дитя;2005;4717.0;19123.0;115.0;;6.935;7.4;7.5;95.0;16.0;r;movie;['драма', 'мелодрама', 'криминал'];['Бельгия', 'Франция'];651941;1.0;;103833.96803175416;22584.40019478952;15056.266796526344;[];['Canal+[France]', 'Centre National de la Cinématographie (CNC)', 'Silver Pictures']
606716;Раз! Два! Три! Умри!;2012;4715.0;29545.0;108.0;336.0;5.8;6.5;7.4;88.0;18.0;undefined;movie;['комедия', 'драма', 'ужасы'];['Великобритания'];61782;2.0;;37845.26711649049;61714.075100400856;123428.15020080173;[];['Studio Canal']
61264;Кальмар и кит;2005;4708.0;85107.0;153.0;;6.698;7.3;7.9;81.0;16.0;r;movie;['драма', 'комедия'];['США'];7372734;1.0;1500000.0;3794871.4950643377;163972.8210651094;;[];[]
723656;Цена человека;2013;4704.0;13162.0;68.0;7.0;6.543;7.2;6.8;111.0;16.0;undefined;movie;['драма', 'криминал'];['Италия', 'Франция'];158549;1.0;7980000.0;448392.2733883865;31535.7826501718;;[];[]
3731;Байкеры;2003;4700.0;13792.0;94.0;;6.315;4.6;4.2;110.0;16.0;pg13;movie;['боевик', 'драма'];['США'];22076772;1.0;24000000.0;4042972.626610826;;;['Asylum VFX', 'Pacific Title & Art Studio'];[]
63738;Фантастические дни;2003;4699.0;9361.0;43.0;;7.17;6.7;5.6;86.0;0.0;undefined;cartoon;['мультфильм', 'фантастика', 'боевик'];['Корея Южная'];74663;1.0;9750000.0;;;;[];[]
794247;X+Y;2014;4695.0;29801.0;77.0;493.0;7.034;7.1;6.6;111.0;;pg13;movie;['драма', 'мелодрама'];['Великобритания'];171793;1.0;;10349300.097710012;;;[];[]
660;Энигма;2001;4692.0;21533.0;106.0;;6.72;6.4;6.6;119.0;16.0;r;movie;['триллер', 'военный', 'детектив', 'драма', 'история'];['Великобритания', 'США', 'Германия', 'Нидерланды'];4301582;2.0;;1609266.4832741483;202373.5576737233;206294.26656164663;[];[]
102141;Вторжение;2006;4690.0;22872.0;130.0;;6.819;6.5;5.2;120.0;16.0;r;movie;['драма', 'мелодрама', 'криминал'];['Великобритания', 'США'];930469;1.0;;6063945.24860434;585863.131177119;585863.131177119;[];[]
771361;Прежде чем я уйду;2013;4689.0;19124.0;11.0;236.0;6.396;6.4;2.5;95.0;16.0;r;movie;['драма', 'комедия'];['США'];10970;1.0;;12812264.983497234;;;[];[]
271710;Блондинка и блондинка;2008;4682.0;3754.0;195.0;;2.362;2.8;2.5;90.0;16.0;pg13;movie;['комедия', 'криминал'];['Канада'];42183;1.0;12000000.0;899287.3784673703;;47462.303757635695;[];[]
769;О;2001;4679.0;21622.0;125.0;;6.876;6.1;6.1;95.0;18.0;r;movie;['триллер', 'драма', 'мелодрама'];['США'];16025437;1.0;5000000.0;1558110.6921346765;248416.1918691564;;[];[]
5555;Последний рейд;2003;4673.0;37264.0;173.0;;6.885;6.5;6.1;137.0;16.0;r;movie;['триллер', 'приключения', 'вестерн'];['США'];27011180;1.0;65000000.0;5265714.83835581;;2036433.089978536;['Custom Film Effects', 'Digital Domain', 'Pacific Title'];[]
6987;История Антуана Фишера;2002;4670.0;37089.0;150.0;;7.555;7.3;6.9;115.0;12.0;pg13;movie;['драма', 'биография'];['США'];21078145;1.0;12500000.0;1702471.4250468735;;;[];[]
220205;Слепая любовь;2006;4664.0;33927.0;;;8.013;7.1;;168.0;16.0;undefined;movie;['боевик', 'триллер', 'драма', 'мелодрама'];['Индия'];2105352;0.0;5300000.0;544399.6574447223;16975.89283151171;28478.58728240349;[];[]
575697;Клуб «CBGB»;2013;4664.0;10745.0;45.0;1641.0;7.342;6.6;3.4;102.0;16.0;r;movie;['драма', 'мелодрама', 'криминал', 'музыка'];['США'];40400;1.0;5000000.0;27878471.923640948;68377.64569687536;42883.41669303181;[];[]
61420;5x2;2004;4657.0;10218.0;69.0;;6.718;6.6;6.2;90.0;16.0;r;movie;['драма', 'мелодрама'];['Франция'];128752;1.0;;142615.73853176224;108922.87637312892;123731.5793055346;[];['Canal+[France]']
409912;Стервозные штучки;2009;4652.0;13963.0;17.0;1896.0;4.743;4.5;4.3;102.0;18.0;r;movie;['боевик', 'триллер', 'комедия', 'криминал'];['США'];17365;2.0;;335156.5853330024;;;[];[]
713;Интим;2000;4648.0;12698.0;70.0;;5.941;6.1;6.3;119.0;18.0;r;movie;['драма', 'мелодрама'];['Франция', 'Великобритания', 'Германия'];405094;1.0;;78540.34339849562;3702.0772166037686;11106.231649811309;['Industrial Light & Magic (ILM)'];['Canal+[France]', 'Studio Canal']
62651;Влюблённые;2000;4638.0;31430.0;;;8.157;7.0;;216.0;12.0;undefined;movie;['мюзикл', 'драма', 'мелодрама'];['Индия'];1070000;1.0;4000000.0;200786.39435588487;40104.53005396925;53024.28082584843;[];[]
1002701;Кодекс Готти;2017;4628.0;16292.0;59.0;1450.0;5.561;4.8;2.2;112.0;18.0;r;movie;['драма', 'криминал', 'биография'];['Канада', 'США'];4343227;1.0;10000000.0;8835824.770696467;727503.3478834493;;[];[]
271836;Сукияки Вестерн Джанго;2007;4615.0;15609.0;55.0;;5.958;6.1;5.7;96.0;16.0;r;movie;['боевик', 'вестерн'];['Япония'];50659;1.0;3800000.0;1077091.3755678092;;182760.8423894084;[];['Silver Pictures']
652520;28 спален;2012;4611.0;3474.0;15.0;38.0;5.767;5.7;6.2;82.0;18.0;undefined;movie;['драма', 'мелодрама'];['США'];18869;2.0;;1231581.5517507868;;;[];[]
730;Принцесса и воин;2000;4605.0;14786.0;82.0;;7.461;7.4;6.2;135.0;16.0;r;movie;['драма', 'мелодрама', 'детектив'];['Германия'];872091;1.0;;363126.7450651928;191119.33950799616;191119.33950799616;['Industrial Light & Magic (ILM)'];[]
259591;Секс и 101 смерть;2007;4603.0;11408.0;40.0;;6.188;5.9;4.2;112.0;18.0;r;movie;['фэнтези', 'драма', 'мелодрама', 'комедия'];['США'];23624;1.0;5000000.0;2395348.4251509206;181649.80150459256;;[];[]
661696;Нарковойна;2012;4602.0;10579.0;54.0;19.0;6.671;7.0;8.0;107.0;18.0;r;movie;['боевик', 'триллер', 'драма', 'криминал'];['Китай', 'Гонконг'];128195;1.0;16000000.0;116412.94055625376;16891.844867250835;8445.922433625417;[];[]
494531;Прокол;2011;4598.0;24584.0;42.0;572.0;6.758;6.8;5.6;100.0;18.0;r;movie;['драма', 'биография'];['США'];68945;;;5795259.249751133;;;[];[]
434189;Туринская лошадь;2011;4596.0;18521.0;63.0;220.0;7.13;7.7;8.1;155.0;16.0;undefined;movie;['драма'];['Венгрия', 'Франция', 'Германия', 'Швейцария'];56391;1.0;;17341.54148786984;25912.991585427702;25912.991585427702;[];['Centre National de la Cinématographie (CNC)']
1118394;Прорыв;2019;4592.0;10660.0;65.0;87.0;6.536;6.3;5.6;116.0;12.0;pg;movie;['драма', 'биография'];['США'];40713082;1.0;14000000.0;11281308.876091586;781727.1020577506;;['Mr. X Inc.'];['20th Century Fox Film Corporation']
506275;Мой путь;2011;4584.0;12153.0;15.0;174.0;7.355;7.6;4.8;137.0;16.0;r;movie;['военный', 'боевик', 'драма', 'история'];['Корея Южная'];70177;3.0;24000000.0;708506.5741996618;79498.73942150698;79498.73942150698;[];[]
583532;Главная цель;2019;4580.0;5540.0;40.0;142.0;6.627;6.2;6.5;125.0;18.0;r;movie;['триллер', 'драма', 'криминал', 'детектив', 'история'];['Канада'];138000;1.0;;5936308.238746054;;;[];[]
588539;Рай существует;2014;4578.0;27854.0;89.0;258.0;6.124;5.8;5.6;100.0;12.0;pg;movie;['драма', 'семейный', 'биография'];['США'];91443253;3.0;12000000.0;10666400.849926848;47580.04349475993;;[];[]
585407;В тумане;2012;4573.0;3271.0;31.0;446.0;6.533;6.8;7.1;127.0;12.0;undefined;movie;['драма', 'военный', 'история'];['Россия', 'Германия', 'Нидерланды', 'Латвия', 'Беларусь'];11894;2.0;;137838.58958560022;8727.544985168188;8375.339271484529;[];['Village Roadshow Pictures']
